source,destination
26,140
33,155
13,106
43,174
17,122
8,64
0,5
3,22
9,72
16,120
34,156
6,48
40,169
4,30
12,98
11,87
24,136
14,113
23,134
41,170
47,183
13,108
8,66
31,150
3,24
9,74
6,50
4,32
12,100
15,117
1,8
5,39
7,58
30,148
37,163
21,130
44,177
0,0
8,68
3,26
9,76
28,144
46,180
6,52
4,34
12,102
15,119
1,10
7,60
18,124
25,139
32,153
35,158
42,173
22,133
8,61
0,2
9,69
39,167
3,28
12,95
4,36
7,53
1,12
10,79
2,20
33,154
20,129
8,63
19,127
9,71
6,47
40,168
12,97
27,143
7,55
10,81
26,141
11,89
47,182
17,123
3,23
38,164
9,73
6,49
4,31
12,99
15,116
1,7
7,57
24,137
2,15
10,83
5,41
11,91
45,178
13,103
31,151
3,25
6,51
4,33
12,101
15,118
1,9
7,59
2,17
10,85
25,138
5,43
11,93
14,110
22,132
29,147
13,105
12,94
0,4
4,35
1,11
10,78
18,125
36,161
2,19
11,86
5,45
14,112
20,128
13,107
43,175
6,46
8,65
0,6
7,54
27,142
16,121
1,13
34,157
10,80
5,38
2,21
11,88
37,162
14,114
23,135
41,171
44,176
8,67
15,115
7,56
9,75
2,14
10,82
30,149
5,40
11,90
32,152
21,131
42,172
38,165
0,1
39,166
3,27
28,145
46,181
2,16
10,84
5,42
11,92
14,109
45,179
29,146
35,159
13,104
8,62
19,126
0,3
9,70
3,29
10,77
12,96
36,160
2,18
4,37
5,44
14,111
