source,destination
16,84
32,165
32,174
30,119
30,128
20,93
0,5
31,157
33,191
23,98
3,40
1,15
4,48
27,107
2,32
32,167
30,112
30,121
31,150
30,130
0,7
31,159
17,87
3,33
3,42
1,17
4,50
7,67
33,205
2,25
24,101
30,114
5,60
31,143
30,123
0,0
8,68
31,152
14,81
30,132
0,9
31,161
3,35
1,19
4,52
33,207
15,82
2,27
32,162
25,102
30,116
5,62
12,77
30,125
31,145
0,2
31,154
30,134
22,96
32,183
11,75
29,111
3,37
1,12
4,45
13,78
33,200
1,21
19,91
33,209
2,29
5,55
18,89
31,138
30,118
31,147
30,127
20,92
32,176
9,71
26,105
31,156
32,185
10,72
33,193
1,14
6,65
4,47
33,202
2,22
27,106
33,211
16,85
2,31
5,57
31,140
30,120
32,169
31,149
32,178
31,158
23,99
33,195
1,16
7,66
33,204
2,24
30,113
5,59
31,142
30,122
32,171
31,151
14,80
21,95
31,160
32,180
33,188
33,197
1,18
33,206
2,26
28,109
30,115
5,61
32,164
12,76
31,144
32,173
31,153
32,182
0,4
33,190
30,136
1,11
33,199
1,20
3,39
19,90
33,208
2,28
5,54
31,137
5,63
32,166
31,146
32,175
26,104
31,155
32,184
30,129
0,6
33,192
1,13
17,86
33,201
3,41
33,210
2,30
4,49
5,56
31,139
24,100
31,148
32,168
32,177
32,186
30,131
0,8
10,73
33,194
3,34
33,203
3,43
2,23
4,51
5,58
31,141
32,170
21,94
32,179
30,124
0,1
8,69
33,187
30,133
0,10
33,196
11,74
29,110
3,36
4,44
28,108
4,53
15,83
32,163
18,88
32,172
25,103
30,117
32,181
30,126
0,3
9,70
30,135
33,189
22,97
33,198
3,38
6,64
4,46
13,79
