source,destination
4,55
4,64
5,74
9,127
5,83
3,31
2,11
10,134
6,112
5,92
3,40
3,49
4,57
4,66
8,121
5,76
9,129
6,105
5,85
3,33
6,114
3,42
4,50
2,25
4,59
8,123
0,0
6,98
5,78
6,107
5,87
3,35
11,137
3,44
4,52
2,27
4,61
8,125
0,2
6,100
5,80
3,28
6,109
5,89
1,3
3,37
11,139
7,117
2,20
4,54
5,73
9,126
6,102
5,82
3,30
6,111
1,5
7,119
2,13
2,22
4,68
6,95
5,75
9,128
6,104
5,84
6,113
2,6
2,15
2,24
4,70
6,97
5,77
9,130
6,106
6,115
10,131
2,8
2,17
3,46
2,26
4,63
6,99
6,108
7,116
10,133
2,10
5,91
3,39
2,19
3,48
4,56
4,65
6,101
6,110
1,4
7,118
3,32
2,12
10,135
5,93
3,41
2,21
4,58
4,67
6,94
6,103
8,122
5,86
3,34
2,14
7,120
11,136
3,43
2,23
4,51
4,60
4,69
6,96
8,124
0,1
5,79
2,7
5,88
3,36
2,16
11,138
3,45
4,53
4,62
4,71
5,72
5,81
3,29
2,9
10,132
5,90
3,38
2,18
11,140
3,47
