source,destination
41,113
44,118
31,93
0,5
3,31
15,60
1,15
32,94
21,73
42,114
22,74
11,53
0,7
39,108
28,87
4,32
12,54
1,17
18,67
2,25
8,41
35,101
0,0
19,68
0,9
1,10
16,63
1,19
26,82
2,27
8,43
33,97
10,49
17,64
23,77
0,2
6,36
40,111
1,12
24,78
30,91
2,20
2,29
9,44
14,58
10,51
31,92
38,107
3,30
1,14
2,22
9,46
11,52
29,88
7,39
15,61
1,16
18,66
36,102
25,81
2,24
8,40
22,75
43,116
13,57
4,33
16,62
34,98
1,18
5,34
2,26
8,42
20,71
23,76
41,112
0,4
27,85
1,11
30,90
37,105
2,28
21,72
6,37
38,106
44,119
0,6
1,13
28,86
2,21
9,45
14,59
32,95
35,100
42,115
7,38
0,8
39,109
25,80
2,23
12,55
9,47
33,96
29,89
10,48
13,56
0,1
19,69
40,110
36,103
20,70
26,83
10,50
43,117
17,65
0,3
27,84
34,99
5,35
37,104
24,79
