source,destination
1,31
2,39
4,73
2,48
0,5
11,124
0,14
5,92
5,101
1,24
1,33
8,112
2,41
3,70
2,50
0,7
6,105
0,16
4,87
5,94
13,129
1,26
12,127
1,35
8,114
2,43
2,52
0,0
10,120
0,9
4,89
5,96
13,131
1,19
1,28
2,36
3,65
2,45
9,115
10,122
0,2
4,82
7,108
1,21
1,30
3,58
2,38
3,67
2,47
9,117
4,75
11,123
4,84
7,110
1,23
1,32
3,60
2,40
8,111
3,69
2,49
14,133
4,77
11,125
1,22
6,104
4,86
1,25
3,62
2,42
8,113
3,71
4,79
6,106
4,88
0,11
13,130
1,18
5,98
3,55
3,64
4,72
4,81
7,107
0,4
0,13
1,20
5,91
5,100
3,57
2,37
3,66
9,116
4,74
4,83
7,109
0,6
0,15
5,93
5,102
3,59
12,126
1,34
3,68
9,118
14,132
4,76
6,103
2,51
4,85
10,119
0,8
0,17
5,95
1,27
3,61
12,128
14,134
2,44
4,78
2,53
0,1
10,121
0,10
5,97
3,54
1,29
3,63
2,46
4,80
0,3
0,12
5,90
5,99
3,56
