source,destination
4,64
7,81
2,39
0,5
0,14
9,90
1,15
3,49
1,24
6,75
2,32
7,83
2,41
5,67
0,7
1,17
1,26
6,77
10,93
2,34
2,43
5,69
0,0
0,9
1,19
1,28
4,61
7,78
2,36
5,71
0,2
1,21
7,80
11,96
3,58
2,38
8,84
1,23
3,51
2,31
7,82
2,40
5,66
1,22
1,16
8,86
1,25
10,92
3,53
2,33
2,42
5,68
0,11
1,18
3,46
10,94
3,55
2,35
6,72
4,63
5,70
0,4
0,13
1,20
9,89
3,48
11,95
3,57
2,37
6,74
4,65
0,6
3,56
9,91
3,50
2,30
11,97
3,59
6,76
0,8
8,85
3,52
1,27
4,60
2,44
0,1
0,10
8,87
3,45
3,54
1,29
4,62
7,79
0,3
0,12
9,88
3,47
6,73
