index,is_in_good_operators
0,True
1,True
2,True
3,False
4,False
5,True
6,False
7,False
8,False
9,False
10,False
11,False
12,True
13,True
14,False
15,False
16,False
17,False
18,True
19,True
20,False
21,False
22,False
23,False
24,False
25,False
26,False
27,False
28,True
29,False
30,False
31,False
32,True
33,False
34,False
35,False
36,True
37,False
38,False
39,False
40,False
41,False
42,True
43,True
44,True
45,True
46,True
47,True
48,True
49,True
50,True
51,True
52,False
53,True
54,True
55,True
56,True
57,False
58,True
59,False
60,False
61,True
62,False
63,True
64,True
65,False
66,True
67,False
68,False
69,True
70,False
71,True
72,False
73,False
74,True
75,True
76,False
77,False
78,False
79,False
80,False
81,True
82,True
83,False
84,False
85,False
86,False
87,False
88,False
89,False
90,False
91,False
92,False
93,False
94,False
95,False
96,False
97,False
98,False
99,False
100,False
101,False
102,True
