index,is_in_good_operators
0,True
1,True
2,True
3,True
4,True
5,True
6,True
7,True
8,True
9,True
10,True
11,True
12,False
13,False
14,False
15,True
16,True
17,True
18,True
19,True
20,True
21,False
22,False
23,False
24,True
25,True
26,True
27,True
28,True
29,True
30,True
31,True
32,True
33,True
34,True
35,True
36,True
37,True
38,True
39,False
40,True
41,True
42,True
43,True
44,True
45,True
46,True
47,True
48,True
49,True
50,False
51,True
52,True
53,False
54,True
55,True
56,True
57,True
58,True
59,True
60,True
61,True
62,True
63,True
