source,destination
21,80
17,58
0,5
3,22
22,99
5,28
22,108
10,45
4,23
22,101
5,30
1,8
22,110
8,41
11,46
20,79
0,0
6,34
4,25
15,55
22,103
5,32
1,10
18,60
9,42
20,72
0,2
3,19
6,36
13,51
21,89
22,96
4,27
16,56
12,49
20,65
20,74
19,63
21,82
3,21
21,91
22,98
2,13
20,67
10,44
17,59
20,76
21,84
21,93
7,39
1,7
2,15
8,40
14,53
20,69
20,78
6,33
21,86
21,95
4,24
15,54
1,9
22,105
2,17
20,71
11,47
3,18
6,35
21,88
13,50
4,26
0,4
1,11
18,61
22,107
20,64
9,43
20,73
21,81
6,37
21,90
16,57
22,100
2,12
5,29
22,109
20,66
20,75
21,83
21,92
7,38
1,6
22,102
2,14
5,31
22,111
14,52
20,68
20,77
21,85
21,94
0,1
22,104
2,16
12,48
20,70
21,87
19,62
0,3
3,20
22,97
22,106
