0,0,0
0,1,1
0,2,2
0,3,3
0,4,4
0,5,5
0,6,6
0,7,7
0,8,8
1,0,9
1,1,10
1,2,11
1,3,12
1,4,13
1,5,14
1,6,15
1,7,16
1,8,17
2,0,18
2,1,19
2,2,20
2,3,21
2,4,22
2,5,23
2,6,24
2,7,25
2,8,26
3,0,27
3,1,28
3,2,29
3,3,30
4,0,31
4,1,32
4,2,33
4,3,34
5,0,35
5,1,36
5,2,37
5,3,38
6,0,39
6,1,40
6,2,41
6,3,42
7,0,43
7,1,44
7,2,45
7,3,46
8,0,47
8,1,48
8,2,49
8,3,50
8,4,51
9,0,52
9,1,53
9,2,54
9,3,55
9,4,56
10,0,57
10,1,58
10,2,59
10,3,60
10,4,61
11,0,62
11,1,63
11,2,64
11,3,65
11,4,66
12,0,67
12,1,68
12,2,69
12,3,70
12,4,71
