index,is_init,is_goal
0,True,False
1,False,True
2,False,False
3,False,False
4,False,False
5,False,False
6,False,False
7,False,False
8,False,False
9,False,False
10,False,True
11,False,False
12,False,False
13,True,False
14,False,False
15,False,False
16,False,False
17,False,False
18,False,False
19,False,False
20,False,True
21,False,False
22,False,False
23,True,False
24,False,False
25,False,False
26,False,False
27,False,False
28,False,False
29,False,False
30,True,False
31,False,False
32,False,False
33,False,False
34,False,False
35,True,False
36,False,False
37,False,False
38,True,False
39,False,False
40,False,False
41,False,False
42,False,False
43,False,False
44,False,False
45,True,False
46,True,False
47,False,False
48,False,False
49,False,False
50,False,False
51,False,False
52,True,False
53,False,False
54,False,False
55,False,False
56,False,False
57,False,False
58,True,False
59,False,False
60,False,False
61,False,False
62,False,False
63,True,False
64,False,False
65,False,False
66,False,False
67,False,False
68,True,False
69,False,False
70,False,False
71,True,False
72,False,False
73,False,False
74,False,False
75,False,False
76,True,False
77,False,False
78,False,False
79,False,False
80,False,False
81,True,False
82,False,False
83,False,False
