source,destination
6,137
4,119
4,128
2,39
2,48
3,77
0,5
3,86
8,146
4,94
4,103
4,112
4,121
10,155
2,32
2,41
3,70
2,50
5,131
3,79
3,88
1,8
4,96
4,105
4,114
2,25
4,123
7,140
2,34
10,157
2,43
3,72
0,0
5,133
3,81
1,10
4,98
9,149
4,107
6,134
4,116
2,27
4,125
7,142
2,36
3,65
2,45
3,74
0,2
3,83
4,91
4,100
4,109
2,20
6,136
4,118
2,29
3,58
2,38
11,160
3,67
2,47
3,76
3,85
4,93
4,102
2,13
8,148
4,111
2,22
10,154
3,51
2,31
3,60
2,40
11,162
3,69
2,49
5,130
3,78
3,87
1,7
4,95
4,104
2,15
2,24
7,139
3,53
2,33
10,156
3,62
2,42
3,71
5,132
3,80
3,89
1,9
4,97
4,106
2,17
9,151
2,26
10,158
3,55
2,35
3,64
3,73
4,127
4,110
3,82
4,90
0,4
1,11
4,99
8,145
2,19
9,153
2,28
3,57
2,37
11,159
6,138
3,66
4,120
3,75
4,92
2,12
8,147
2,21
2,30
3,59
4,113
11,161
3,68
4,122
5,129
9,152
1,6
2,14
2,23
3,52
3,61
4,115
11,163
4,124
7,141
2,44
0,1
2,16
9,150
3,54
4,108
6,135
3,63
4,117
4,126
7,143
2,46
0,3
3,84
8,144
2,18
4,101
3,56
