source,destination
8,46
26,94
10,52
17,76
0,5
3,31
5,37
1,15
12,61
24,90
10,54
0,7
6,41
31,104
13,65
15,71
1,17
2,25
25,91
9,49
11,55
0,0
22,85
29,100
0,9
4,34
1,10
1,19
2,27
18,78
36,114
20,81
11,57
0,2
7,44
1,12
27,95
16,74
2,20
34,110
2,29
8,45
37,115
33,108
10,51
14,67
17,75
23,88
3,30
1,14
2,22
24,89
30,102
8,47
14,69
32,105
21,84
6,40
31,103
13,64
1,16
28,98
2,24
9,48
29,99
35,112
4,33
13,66
19,79
1,18
2,26
36,113
25,92
9,50
26,93
7,43
0,4
4,35
1,11
16,73
5,36
34,109
2,28
12,60
20,82
10,53
23,87
0,6
1,13
3,32
27,96
5,38
2,21
30,101
37,116
12,62
14,68
21,83
6,39
13,63
0,8
28,97
2,23
15,72
18,77
14,70
32,106
35,111
11,56
0,1
22,86
33,107
7,42
11,58
0,3
19,80
12,59
