source,destination
1,31
2,39
4,73
2,48
0,5
9,127
10,134
0,14
6,112
5,92
5,101
1,24
1,33
2,41
3,70
2,50
0,7
9,129
6,105
0,16
6,114
5,94
1,26
1,35
2,43
8,123
2,52
0,0
0,9
9,131
6,107
5,87
6,116
5,96
1,19
1,28
1,37
3,65
2,45
8,125
2,54
0,2
4,82
6,109
5,89
7,117
1,21
1,30
3,58
2,38
3,67
2,47
2,56
4,75
6,102
4,84
6,111
7,119
10,136
1,23
1,32
3,60
2,40
3,69
2,49
4,77
9,128
6,104
4,86
6,113
7,121
0,18
1,25
3,62
2,42
3,71
4,79
9,130
6,106
6,115
0,11
5,98
3,64
4,72
4,81
6,108
0,4
10,133
0,13
1,20
5,91
5,100
3,57
3,66
4,74
4,83
6,110
0,6
7,118
0,15
10,135
5,93
3,59
1,34
3,68
4,76
6,103
8,122
2,51
4,85
0,8
7,120
0,17
5,95
1,27
3,61
1,36
2,44
4,78
8,124
2,53
0,1
0,10
5,88
5,97
1,29
3,63
2,46
4,80
8,126
2,55
0,3
10,132
0,12
5,90
5,99
1,22
