source,destination
1,31
13,152
2,39
4,73
8,119
2,48
0,5
5,83
0,14
10,134
11,142
1,24
1,33
2,41
8,121
2,50
0,7
9,129
5,85
0,16
1,17
1,26
2,34
2,43
8,123
0,0
6,98
0,9
9,131
5,87
7,115
1,19
1,28
13,149
2,36
3,65
2,45
8,116
8,125
0,2
6,100
5,80
5,89
7,108
11,139
1,21
1,30
13,151
3,58
2,38
3,67
2,47
8,118
6,93
8,127
4,75
12,143
6,102
5,82
7,110
10,136
1,23
1,32
3,51
3,60
2,40
8,120
2,49
4,68
6,95
4,77
9,128
12,145
1,22
5,84
7,112
1,25
3,53
3,62
2,42
4,70
6,97
4,79
9,130
12,147
7,105
7,114
0,11
1,18
3,55
2,35
3,64
4,72
6,99
7,107
0,4
10,133
0,13
1,20
5,91
11,141
3,57
2,37
3,66
6,92
4,74
6,101
7,109
0,6
10,135
0,15
3,59
6,94
4,76
12,144
6,103
8,122
7,111
0,8
5,86
10,137
3,52
1,27
3,61
13,148
4,69
6,96
2,44
4,78
12,146
8,124
7,104
0,1
7,113
0,10
9,132
5,88
11,138
3,54
1,29
3,63
13,150
4,71
8,117
2,46
8,126
7,106
0,3
5,81
0,12
5,90
11,140
3,56
