source,destination
4,55
7,72
13,106
0,5
16,120
3,40
1,15
3,49
6,66
14,113
1,24
4,57
7,74
10,91
2,32
13,108
17,124
0,7
9,83
12,100
15,117
3,42
1,17
6,68
10,93
2,34
5,60
17,126
0,0
0,9
9,85
12,102
3,44
1,19
4,52
2,27
2,36
5,62
17,128
0,2
1,21
4,54
7,71
10,88
2,29
11,96
2,38
15,114
16,122
1,14
6,65
1,23
7,73
10,90
3,51
2,31
11,98
12,99
15,116
8,77
1,16
1,25
7,75
10,92
2,33
5,59
17,125
12,101
15,118
0,11
8,79
1,18
9,87
3,46
2,26
14,110
2,35
5,61
17,127
13,105
0,4
16,119
8,81
1,20
3,39
3,48
2,28
11,95
14,112
2,37
4,56
5,63
13,107
0,6
16,121
1,13
9,82
3,41
10,89
6,67
2,30
3,50
11,97
15,115
0,8
8,76
16,123
9,84
3,47
3,43
6,69
5,58
0,1
14,111
0,10
8,78
9,86
12,103
3,45
14,109
4,53
7,70
13,104
0,3
0,12
8,80
6,64
11,94
1,22
