index,is_in_good_operators
0,True
1,True
2,True
3,True
4,True
5,True
6,True
7,True
8,True
9,True
10,True
11,True
12,False
13,False
14,False
15,False
16,False
17,False
18,False
19,False
20,True
21,True
22,True
23,True
24,False
25,False
26,False
27,False
28,False
29,False
30,False
31,False
32,True
33,True
34,True
35,True
36,False
37,False
38,False
39,False
40,True
41,True
42,True
43,True
44,False
45,False
46,False
47,False
48,False
49,False
50,False
51,False
52,True
53,True
54,True
55,True
56,False
57,False
58,False
59,False
60,True
61,True
62,True
63,True
64,False
65,False
66,False
67,False
68,False
69,False
70,False
71,False
72,True
73,True
74,True
75,True
76,False
77,False
78,False
79,False
80,False
81,False
82,False
83,False
84,False
85,False
86,False
87,False
88,False
89,False
90,False
91,False
92,True
93,True
94,True
95,True
96,False
97,False
98,False
99,False
100,False
101,False
102,False
103,False
104,True
105,True
106,True
107,True
108,False
109,False
110,False
111,False
112,True
113,True
114,True
115,True
116,False
117,False
118,False
119,False
120,False
121,False
122,False
123,False
124,True
125,True
126,True
127,True
128,False
129,False
130,False
131,False
132,True
133,True
134,True
135,True
136,False
137,False
138,False
139,False
140,False
141,False
142,False
143,False
144,True
145,True
146,True
147,True
148,False
149,False
150,False
151,False
152,False
153,False
154,False
155,False
156,False
157,False
158,False
159,False
160,True
161,True
162,True
163,True
164,False
165,False
166,False
167,False
168,True
169,True
170,True
171,True
172,True
173,True
174,True
175,True
176,False
177,False
178,False
179,False
180,True
181,True
182,True
183,True
184,False
185,False
186,False
187,False
188,True
189,True
190,True
191,True
192,False
193,False
194,False
195,False
196,False
197,False
198,False
199,False
200,False
201,False
202,False
203,False
204,False
205,False
206,False
207,False
208,False
209,False
210,False
211,False
212,False
213,False
214,False
215,False
216,False
217,False
218,False
219,False
220,False
221,False
222,False
223,False
224,True
225,True
226,True
227,True
228,False
229,False
230,False
231,False
232,True
233,True
234,True
235,True
236,False
237,False
238,False
239,False
240,True
241,True
242,True
243,True
244,True
245,True
246,True
247,True
248,False
249,False
250,False
251,False
252,True
253,True
254,True
255,True
256,False
257,False
258,False
259,False
260,True
261,True
262,True
263,True
264,False
265,False
266,False
267,False
268,False
269,False
270,False
271,False
272,False
273,False
274,False
275,False
276,False
277,False
278,False
279,False
280,False
281,False
282,False
283,False
284,False
285,False
286,False
287,False
288,False
289,False
290,False
291,False
292,False
293,False
294,False
295,False
296,True
297,True
298,True
299,True
