source,destination
4,55
12,123
4,64
4,73
0,5
3,22
5,83
3,31
5,92
3,40
5,101
4,48
4,57
12,125
4,66
8,112
10,118
5,76
3,24
6,105
5,85
3,33
5,94
1,8
3,42
5,103
4,50
4,59
0,0
5,78
3,26
6,107
5,87
3,35
5,96
1,10
3,44
4,52
4,61
9,115
0,2
3,19
11,121
5,80
3,28
5,89
3,37
7,108
4,54
3,21
4,75
5,82
3,30
7,110
13,126
2,13
4,47
8,111
4,68
3,23
5,84
1,7
13,128
2,15
8,113
4,70
5,77
3,25
6,106
1,9
2,17
5,98
3,46
4,63
9,114
3,18
4,72
11,120
0,4
1,11
5,91
3,39
5,100
4,56
12,124
4,65
9,116
4,74
10,117
7,109
3,32
2,12
5,93
3,41
5,102
4,49
4,58
4,67
10,119
1,6
13,127
5,86
3,34
2,14
5,95
3,43
5,104
4,51
4,60
4,69
0,1
5,79
3,27
5,88
3,36
2,16
5,97
3,45
4,53
4,62
4,71
0,3
3,20
11,122
5,81
3,29
5,90
3,38
5,99
