source,destination
1,31
4,64
6,91
2,39
7,99
5,74
0,5
5,83
0,14
3,49
1,24
6,84
8,103
2,32
4,66
2,41
5,76
0,7
1,17
1,26
8,105
2,34
2,43
10,111
0,0
5,78
0,9
1,19
1,28
4,61
2,36
9,106
2,45
10,113
0,2
5,80
1,21
1,30
3,58
2,38
9,108
2,47
10,115
6,93
5,73
5,82
1,23
3,51
8,102
2,40
9,110
6,86
4,68
6,95
5,75
1,22
1,16
1,25
3,53
2,33
8,104
2,42
6,88
4,70
5,77
7,96
0,11
1,18
3,55
2,35
4,63
6,90
7,98
0,4
0,13
1,20
3,48
3,57
2,37
9,107
4,65
6,92
7,100
0,6
0,15
3,50
8,101
3,59
9,109
6,85
4,67
6,94
0,8
3,52
1,27
4,60
6,87
4,69
2,44
10,112
0,1
5,79
0,10
3,54
1,29
4,62
6,89
4,71
2,46
7,97
10,114
5,72
0,3
5,81
0,12
3,56
