source,destination
4,55
2,39
5,65
0,5
8,73
0,14
1,15
3,49
6,66
1,24
4,57
13,90
2,32
2,41
0,7
1,17
6,68
1,26
4,59
2,34
2,43
0,0
0,9
9,76
1,19
7,69
1,28
4,61
2,36
0,2
12,86
9,78
14,92
10,79
1,21
4,54
7,71
2,38
5,64
12,88
14,94
10,81
1,23
13,89
3,51
2,31
2,40
1,16
1,25
3,53
2,33
2,42
0,11
1,18
11,84
3,46
2,35
0,4
8,72
0,13
1,20
3,48
2,37
4,56
5,63
12,87
0,6
8,74
10,80
6,67
2,30
3,50
4,58
13,91
0,8
9,75
10,82
3,52
1,27
4,60
2,44
0,1
0,10
9,77
11,83
3,45
7,70
1,29
4,62
0,3
0,12
14,93
11,85
3,47
1,22
