index,is_in_good_operators
0,True
1,True
2,True
3,True
4,True
5,True
6,True
7,True
8,True
9,True
10,True
11,True
12,True
13,True
14,True
15,False
16,True
17,True
18,False
19,False
20,True
21,True
22,True
23,True
24,True
25,True
26,True
27,True
28,True
29,False
30,False
31,False
32,False
33,False
34,False
35,False
36,True
37,True
38,True
39,True
40,True
41,True
42,True
43,True
44,False
45,True
46,True
47,True
48,False
49,False
50,False
51,True
52,True
53,True
54,True
55,True
56,True
57,True
58,True
59,True
60,False
61,False
62,False
63,False
64,False
65,False
66,False
67,False
68,False
69,False
70,False
71,False
72,False
73,False
74,False
75,False
76,False
77,False
78,False
79,False
80,False
81,False
82,False
83,False
84,False
85,False
86,False
87,False
88,False
89,False
90,False
91,False
92,False
93,False
94,False
95,False
96,False
97,False
98,False
99,False
100,False
101,False
102,False
103,False
104,False
105,False
106,False
107,False
108,False
109,False
110,False
111,False
112,False
113,False
114,False
115,False
116,False
117,False
118,False
119,False
120,False
121,False
122,False
123,False
124,False
125,False
126,False
127,False
128,False
129,False
130,False
131,True
132,True
133,False
134,False
135,True
136,True
137,False
138,True
139,False
140,False
141,True
142,True
143,False
144,False
145,True
146,False
147,True
148,True
149,False
150,False
151,True
152,False
153,False
154,True
155,False
156,False
157,True
158,True
159,False
160,False
161,True
162,False
163,True
164,True
165,False
166,False
167,True
168,True
169,False
170,True
171,False
172,False
173,True
174,True
175,False
176,False
177,True
178,False
179,True
180,True
181,False
182,False
183,True
184,True
185,False
186,True
187,False
188,False
189,False
190,False
191,False
192,False
193,False
194,True
195,True
196,True
197,True
198,True
199,True
200,True
201,True
202,True
203,True
204,True
205,True
206,True
207,False
208,False
209,True
210,True
211,True
212,True
213,True
214,True
215,True
216,True
217,True
218,False
219,False
220,False
221,False
222,False
223,False
224,True
225,True
226,True
227,True
228,True
229,True
230,True
231,False
232,True
233,True
234,True
235,False
236,False
237,False
238,False
239,False
240,True
241,True
242,True
243,True
244,True
245,True
246,True
247,False
248,True
249,False
250,False
251,False
252,False
253,False
254,False
255,False
