source,destination
12,68
25,96
25,105
20,84
0,5
27,141
6,48
19,82
26,124
1,15
26,133
25,98
25,107
10,63
17,78
0,7
3,24
6,50
4,32
26,117
1,8
5,39
7,58
26,126
24,92
25,100
8,59
25,109
14,72
0,0
27,136
3,26
4,34
26,119
1,10
26,128
15,73
25,93
25,102
25,111
0,2
22,87
11,66
3,28
6,45
4,36
7,53
13,69
1,12
26,121
26,130
27,150
2,20
18,80
25,95
25,104
20,83
9,62
3,30
6,47
26,114
27,143
7,55
26,123
1,14
27,152
26,132
16,76
2,22
25,97
25,106
23,90
6,49
4,31
26,116
27,145
7,57
26,125
27,154
26,134
5,41
25,99
14,71
21,86
3,25
6,51
27,138
4,33
26,118
1,9
27,147
26,127
2,17
5,43
12,67
25,113
0,4
7,52
4,35
26,120
1,11
19,81
26,129
27,140
27,149
2,19
9,61
6,46
17,77
0,6
7,54
26,122
27,142
1,13
27,151
16,75
5,38
2,21
24,91
23,89
25,108
27,135
10,64
26,115
27,144
7,56
27,153
2,23
5,40
21,85
25,101
8,60
25,110
0,1
27,137
11,65
3,27
27,146
27,155
2,16
5,42
15,74
18,79
25,94
25,103
25,112
0,3
22,88
27,139
3,29
27,148
2,18
4,37
13,70
5,44
26,131
