source,destination
1,31
1,40
6,91
2,48
7,99
2,57
0,5
5,83
0,14
1,24
1,33
8,103
1,42
3,70
2,50
7,101
11,117
2,59
0,7
5,85
0,16
1,26
1,35
8,105
3,72
2,52
0,0
11,119
2,61
0,9
5,87
12,120
1,28
1,37
8,107
2,45
10,113
2,54
0,2
5,89
13,124
1,30
1,39
9,108
3,67
2,47
10,115
6,93
2,56
4,75
5,82
1,23
1,32
8,102
9,110
3,69
2,49
11,116
6,95
4,77
5,84
0,18
1,25
8,104
14,126
3,71
11,118
4,79
7,96
2,63
0,11
0,20
8,106
12,122
14,128
3,73
6,90
4,81
7,98
0,4
13,123
2,65
0,13
3,66
1,41
6,92
4,74
7,100
2,58
0,6
13,125
0,15
9,109
1,34
3,68
1,43
6,94
4,76
2,51
2,60
0,8
5,86
0,17
1,27
9,111
1,36
2,44
4,78
10,112
2,53
0,1
2,62
0,10
5,88
0,19
12,121
1,29
14,127
1,38
2,46
4,80
7,97
10,114
2,55
0,3
2,64
0,12
0,21
1,22
