source,destination,label
34,1,False
2,65,False
34,67,False
3,40,False
36,85,False
40,89,False
26,85,False
7,24,False
4,29,False
30,93,False
38,49,False
2,27,False
34,29,False
19,57,False
44,77,False
3,22,False
25,82,False
36,47,False
13,72,False
22,54,False
34,83,True
47,96,False
21,47,False
35,30,False
9,60,False
37,86,False
44,39,False
45,56,False
17,80,False
25,83,True
46,79,False
22,27,False
43,54,False
47,58,False
20,26,True
21,53,False
39,6,False
32,97,False
37,48,False
39,72,False
10,66,False
1,61,False
23,55,False
46,41,False
24,65,False
31,95,False
39,34,False
22,48,False
9,61,False
38,5,False
42,9,False
38,71,False
42,75,False
11,68,False
1,23,False
29,90,False
2,21,False
36,3,False
40,7,False
22,50,False
0,16,False
6,37,False
0,60,False
18,44,True
38,33,False
40,51,False
11,69,False
28,88,False
1,26,True
0,22,False
0,63,True
41,74,False
45,78,False
41,8,False
6,43,False
33,44,True
26,84,False
23,51,False
30,92,False
8,33,False
15,76,False
12,70,False
19,45,False
41,36,False
35,84,False
48,15,False
48,81,False
8,35,False
1,19,False
37,4,False
33,66,False
5,23,False
28,89,False
14,74,False
8,39,False
16,78,False
44,93,False
35,2,False
35,46,False
20,52,False
48,43,False
33,28,False
18,56,False
42,37,False
27,86,False
12,71,False
32,96,False
44,11,False
44,55,False
16,79,False
36,69,False
40,73,False
5,42,False
46,95,False
2,62,False
24,64,False
31,94,False
3,28,False
20,58,False
48,97,False
45,12,False
36,31,False
4,41,False
46,57,False
2,24,False
43,10,False
43,76,False
47,80,False
47,14,False
37,70,False
23,49,False
38,87,False
45,40,False
7,38,False
5,36,False
43,38,False
47,42,False
6,31,False
21,59,False
18,25,False
37,32,False
0,25,False
13,73,False
34,45,False
17,81,False
35,68,False
1,18,True
41,90,False
45,94,False
10,67,False
15,77,False
39,88,False
43,92,False
7,32,False
2,20,False
41,52,False
33,0,True
9,62,False
1,64,False
7,34,False
14,75,False
39,50,False
29,91,False
33,82,False
40,35,False
42,91,False
0,17,False
24,63,True
46,13,False
5,30,False
20,46,False
48,59,False
27,87,False
42,53,False
