source,destination
15,94
0,5
10,70
3,40
1,15
2,32
15,96
9,65
0,7
14,88
3,33
3,42
7,58
1,17
13,83
2,25
16,97
0,0
9,67
0,9
11,73
14,90
3,35
6,52
1,19
13,85
2,27
16,99
8,61
12,77
0,2
11,75
3,37
6,54
1,12
4,45
1,21
17,103
2,29
8,63
12,79
1,14
4,47
2,22
17,105
2,31
5,48
9,64
12,81
14,87
7,57
1,16
13,82
2,24
5,50
9,66
14,89
7,59
1,18
2,26
15,93
16,101
0,4
10,69
1,11
1,20
3,39
17,102
2,28
12,78
15,95
0,6
10,71
1,13
3,41
17,104
2,30
12,80
0,8
7,56
11,72
3,34
3,43
2,23
17,106
5,49
13,84
16,98
8,60
0,1
0,10
11,74
14,91
3,36
6,53
4,44
5,51
13,86
15,92
16,100
8,62
0,3
10,68
11,76
3,38
6,55
4,46
