index,is_in_good_operators
0,True
1,True
2,True
3,True
4,True
5,True
6,True
7,True
8,True
9,True
10,False
11,False
12,True
13,True
14,False
15,True
16,True
17,False
18,False
19,False
20,False
21,False
22,False
23,False
24,False
25,False
26,False
27,False
28,False
29,False
30,False
31,False
32,False
33,False
34,False
35,True
36,True
37,False
38,True
39,False
40,False
41,True
42,False
43,True
44,True
45,False
46,True
47,False
48,False
49,True
50,True
51,True
52,True
53,True
54,True
55,False
56,False
57,False
58,False
59,False
60,False
61,False
62,False
63,False
