index,is_in_good_operators
0,True
1,True
2,False
3,False
4,False
5,False
6,False
7,False
8,True
9,True
10,True
11,True
12,True
13,True
14,True
15,True
16,False
17,False
18,False
19,False
20,False
21,False
22,False
23,False
24,True
25,True
26,True
27,True
28,True
29,True
30,True
31,True
32,False
33,False
34,False
35,False
36,False
37,False
38,False
39,False
40,True
41,True
42,True
43,True
44,True
45,True
46,True
47,True
48,False
49,False
50,False
51,False
52,False
53,False
54,False
55,False
56,True
57,True
58,True
59,True
60,True
61,True
62,True
63,True
64,False
65,False
66,False
67,True
68,False
69,False
70,True
71,False
72,False
73,True
74,False
75,False
76,True
77,False
78,False
79,True
80,False
81,False
82,True
83,False
84,False
85,False
86,False
87,False
88,False
89,False
90,False
91,False
92,False
93,False
94,False
95,False
96,False
97,False
98,False
99,False
100,False
101,False
102,False
103,False
104,False
105,False
106,False
107,False
108,False
109,False
110,False
111,False
112,False
113,False
114,False
115,False
116,False
117,False
118,False
119,False
120,False
121,False
122,False
123,False
124,False
125,False
126,False
127,False
128,False
129,False
130,False
131,False
132,False
133,False
134,False
135,False
136,False
137,False
138,False
139,False
140,False
141,False
142,False
143,False
144,False
145,False
146,False
147,False
148,True
149,True
150,True
151,True
152,True
153,True
154,True
155,True
156,False
157,False
158,True
159,True
160,True
161,True
162,True
163,True
164,True
165,True
166,False
167,False
168,True
169,True
170,True
171,True
172,True
173,True
174,True
175,True
176,False
177,False
178,True
179,True
180,True
181,True
182,True
183,True
184,True
185,True
186,False
187,False
188,True
189,True
190,True
191,True
192,True
193,True
194,True
195,True
196,True
197,True
198,True
199,True
200,True
201,True
202,True
203,True
204,True
205,True
206,True
207,True
208,False
209,False
210,False
211,False
212,False
213,True
214,False
215,True
216,False
217,False
218,False
219,False
220,False
221,False
222,False
223,False
224,False
225,True
226,False
227,True
228,False
229,False
230,False
231,False
232,False
233,False
234,False
235,False
236,False
237,False
238,False
239,False
240,False
241,False
242,False
243,False
244,False
245,False
246,False
247,False
248,False
249,True
250,False
251,True
252,False
253,False
254,False
255,False
256,False
257,False
258,False
259,False
260,False
261,False
262,False
263,False
264,False
265,False
266,False
267,False
268,False
269,False
270,False
271,False
272,False
273,False
274,False
275,False
276,False
277,False
278,False
279,False
280,False
281,False
282,False
283,False
284,False
285,False
286,False
287,False
288,False
289,False
290,False
291,False
292,False
293,False
294,False
295,False
296,False
297,False
298,False
299,False
300,False
301,False
302,False
303,False
304,False
305,False
306,False
307,False
308,False
309,False
310,False
311,False
312,False
313,False
314,False
315,False
316,False
317,False
318,False
319,False
320,False
321,False
322,False
323,False
324,False
325,False
326,False
327,False
328,False
329,False
330,False
331,False
332,False
333,False
334,False
335,False
336,True
337,False
338,True
339,False
340,True
341,False
342,True
343,False
344,True
345,False
346,True
347,False
348,True
349,False
350,True
351,False
352,False
353,False
354,False
355,False
356,True
357,False
358,True
359,False
360,True
361,False
362,True
363,False
364,True
365,False
366,True
367,False
368,True
369,False
370,True
371,False
372,False
373,False
374,False
375,False
376,True
377,False
378,True
379,False
380,True
381,False
382,True
383,False
384,True
385,False
386,True
387,False
388,True
389,False
390,True
391,False
392,False
393,False
394,False
395,False
396,True
397,False
398,True
399,False
400,True
401,False
402,True
403,False
404,True
405,False
406,True
407,False
408,True
409,False
410,True
411,False
412,False
413,False
414,False
415,False
416,False
417,True
418,False
419,True
420,False
421,True
422,False
423,True
424,False
425,True
426,False
427,True
428,False
429,True
430,False
431,True
432,False
433,False
434,False
435,False
436,False
437,True
438,False
439,True
440,False
441,True
442,False
443,True
444,False
445,True
446,False
447,True
448,False
449,True
450,False
451,True
452,False
453,False
454,False
455,False
456,False
457,True
458,False
459,True
460,False
461,True
462,False
463,True
464,False
465,True
466,False
467,True
468,False
469,True
470,False
471,True
472,False
473,False
474,False
475,False
476,False
477,True
478,False
479,True
480,False
481,True
482,False
483,True
484,False
485,True
486,False
487,True
488,False
489,True
490,False
491,True
492,False
493,False
494,False
495,False
496,True
497,True
498,False
499,False
500,False
501,False
502,True
503,True
504,False
505,False
506,True
507,True
508,False
509,False
510,False
511,False
512,True
513,True
514,False
515,False
516,True
517,True
518,False
519,False
520,False
521,False
522,True
523,True
524,False
525,False
526,True
527,True
528,False
529,False
530,False
531,False
532,True
533,True
534,False
535,False
536,True
537,True
538,True
539,True
540,True
541,True
