source,destination
1,31
2,39
2,48
8,128
0,5
10,134
0,14
14,150
6,112
4,94
5,101
1,24
13,145
1,33
15,151
2,41
3,70
2,50
0,7
9,129
0,16
4,87
6,114
5,103
7,122
1,26
13,147
1,35
15,153
2,43
3,72
2,52
0,0
0,9
9,131
4,89
11,137
6,116
5,96
1,19
7,124
1,28
1,37
16,154
3,65
2,45
3,74
2,54
0,2
8,125
12,141
4,82
6,109
4,91
11,139
6,118
1,21
1,30
3,58
2,38
16,156
3,67
2,47
8,127
2,56
12,143
4,84
14,149
6,111
4,93
6,120
10,136
1,23
1,32
3,60
2,40
3,69
2,49
4,77
4,86
6,113
7,121
0,18
1,25
13,146
5,105
3,62
2,42
3,71
4,79
9,130
4,88
6,115
0,11
7,123
5,98
5,107
3,64
3,73
4,81
6,108
4,90
0,4
10,133
0,13
1,20
5,100
3,57
3,66
3,75
12,142
4,83
6,110
4,92
0,6
10,135
0,15
5,102
3,59
1,34
3,68
15,152
4,76
12,144
2,51
4,85
0,8
0,17
5,95
5,104
1,27
3,61
1,36
2,44
4,78
2,53
0,1
0,10
9,132
11,138
6,117
5,97
5,106
1,29
3,63
16,155
2,46
4,80
8,126
2,55
0,3
0,12
14,148
11,140
6,119
5,99
1,22
