0,0,0
0,1,1
0,2,2
1,0,3
1,1,4
1,2,5
1,3,6
1,4,7
1,5,8
1,6,9
1,7,10
1,8,11
1,9,12
1,10,13
1,11,14
1,12,15
1,13,16
1,14,17
1,15,18
2,0,19
2,1,20
2,2,21
2,3,22
2,4,23
2,5,24
2,6,25
2,7,26
2,8,27
2,9,28
2,10,29
2,11,30
2,12,31
2,13,32
2,14,33
2,15,34
3,0,35
3,1,36
3,2,37
3,3,38
3,4,39
3,5,40
3,6,41
3,7,42
3,8,43
3,9,44
3,10,45
3,11,46
3,12,47
3,13,48
3,14,49
3,15,50
4,0,51
4,1,52
4,2,53
4,3,54
4,4,55
4,5,56
4,6,57
4,7,58
4,8,59
4,9,60
4,10,61
4,11,62
4,12,63
4,13,64
4,14,65
4,15,66
5,0,67
5,1,68
5,2,69
6,0,70
6,1,71
6,2,72
7,0,73
7,1,74
7,2,75
8,0,76
8,1,77
8,2,78
9,0,79
9,1,80
9,2,81
10,0,82
10,1,83
10,2,84
