source,destination
1,31
1,40
1,49
0,5
3,86
2,66
0,14
3,95
2,75
0,23
3,104
4,112
1,33
1,42
1,51
2,59
0,7
3,88
2,68
0,16
3,97
3,106
4,114
1,35
1,44
0,0
2,61
0,9
3,90
3,99
3,108
4,116
1,37
1,46
5,117
0,2
3,92
3,101
1,30
2,84
1,39
5,119
3,85
3,94
2,77
0,25
1,32
5,121
1,53
3,87
2,70
0,18
2,79
0,27
1,55
3,89
2,63
0,11
2,72
0,20
2,81
3,110
1,48
1,57
0,4
2,65
0,13
2,74
0,22
3,103
2,83
5,118
1,41
1,50
2,58
0,6
2,67
0,15
3,96
2,76
0,24
3,105
4,113
5,120
1,34
1,43
1,52
2,60
0,8
2,69
0,17
3,98
2,78
0,26
3,107
4,115
1,36
1,45
1,54
0,1
2,62
0,10
3,91
2,71
0,19
3,100
2,80
0,28
3,109
1,29
1,38
1,47
1,56
0,3
2,64
0,12
3,93
2,73
0,21
3,102
2,82
3,111
