source,destination
1,31
4,64
2,39
5,74
0,5
0,14
8,82
12,98
14,104
3,49
1,24
6,75
4,57
2,32
13,99
2,41
5,67
0,7
1,17
1,26
6,77
4,59
2,34
13,101
2,43
5,69
0,0
0,9
9,85
1,19
1,28
4,61
7,78
2,36
2,45
5,71
0,2
12,95
1,21
10,88
1,30
7,80
2,38
2,47
5,73
15,105
12,97
1,23
10,90
3,51
2,40
5,66
15,107
1,22
1,16
1,25
11,91
3,53
2,33
2,42
5,68
16,108
0,11
1,18
11,93
3,55
2,35
4,63
5,70
16,110
0,4
0,13
8,81
1,20
10,87
14,103
3,48
2,37
4,65
0,6
0,15
8,83
10,89
3,50
6,76
4,58
13,100
15,106
0,8
9,84
3,52
1,27
4,60
2,44
0,1
0,10
9,86
11,92
3,54
1,29
4,62
7,79
2,46
16,109
5,72
0,3
0,12
12,96
14,102
11,94
3,56
