index,is_in_good_operators
0,True
1,False
2,True
3,True
4,False
5,True
6,True
7,False
8,True
9,True
10,False
11,True
12,True
13,False
14,True
15,False
16,True
17,True
18,False
19,False
20,False
21,False
22,True
23,True
24,False
25,True
26,False
27,False
28,True
29,False
30,False
31,True
32,True
33,True
34,True
35,False
36,False
37,False
38,False
39,True
40,False
41,False
42,True
43,True
44,True
45,True
46,True
47,True
48,True
49,True
50,False
51,True
52,False
53,False
54,False
55,False
56,False
57,False
58,False
59,True
60,True
61,True
62,True
63,True
64,False
65,True
