source,destination
7,72
0,5
8,73
9,81
12,98
3,40
1,15
6,66
4,48
2,32
0,7
8,75
3,33
9,83
3,42
14,106
1,17
4,50
7,67
2,25
13,101
5,60
0,0
0,9
3,35
6,61
14,108
1,19
7,69
4,52
10,86
2,27
0,2
12,95
3,37
6,63
1,12
4,45
1,21
4,54
7,71
10,88
2,29
5,55
9,80
12,97
6,65
1,14
4,47
2,22
2,31
5,57
12,99
8,77
1,16
2,24
11,91
5,59
13,103
1,18
7,68
10,85
2,26
11,93
0,4
1,11
1,20
3,39
10,87
2,28
0,6
8,74
1,13
9,82
3,41
10,89
14,105
2,30
4,49
5,56
13,100
0,8
8,76
3,34
9,84
3,43
2,23
11,90
14,107
4,51
5,58
13,102
0,1
0,10
8,78
3,36
6,62
4,44
11,92
14,109
4,53
7,70
13,104
0,3
9,79
12,96
3,38
6,64
4,46
11,94
