source,destination
21,71
8,46
11,51
0,5
28,85
3,31
15,60
5,37
1,15
18,65
22,74
0,7
12,54
1,17
2,25
0,0
19,68
0,9
4,34
1,19
26,82
2,27
10,49
17,64
0,2
1,12
24,78
1,21
2,29
8,45
14,58
6,38
3,30
15,59
1,14
25,79
2,22
22,73
11,52
29,88
6,40
13,55
1,16
18,66
2,24
20,69
9,48
7,41
4,33
27,83
16,62
1,18
2,26
23,76
7,43
0,4
1,11
1,20
30,90
5,36
2,28
8,44
14,57
21,72
0,6
1,13
3,32
28,86
12,53
29,87
6,39
19,67
0,8
25,80
2,23
9,47
26,81
17,63
13,56
0,1
0,10
16,61
24,77
20,70
23,75
10,50
7,42
0,3
27,84
30,89
5,35
