source,destination
1,31
4,64
10,98
2,39
5,74
0,5
0,14
12,107
3,49
1,24
2,32
4,66
7,83
10,100
2,41
0,7
1,17
1,26
6,77
2,34
7,85
2,43
0,0
0,9
1,19
1,28
2,36
7,87
11,103
2,45
5,71
0,2
1,21
8,91
1,30
3,58
2,38
11,105
2,47
5,73
12,106
1,23
8,93
3,51
7,82
10,99
3,60
2,40
4,68
5,75
13,110
1,22
1,16
1,25
9,94
3,53
2,33
10,101
3,62
2,42
6,79
0,11
1,18
8,88
9,96
3,55
2,35
11,102
6,81
5,70
0,4
0,13
1,20
8,90
3,48
3,57
2,37
11,104
4,65
0,6
0,15
8,92
12,108
3,50
3,59
6,76
4,67
7,84
13,109
0,8
3,52
1,27
3,61
6,78
4,69
7,86
2,44
13,111
0,1
0,10
9,95
3,54
1,29
3,63
6,80
2,46
5,72
0,3
0,12
8,89
9,97
3,56
