0,0,0
0,1,1
0,2,2
0,3,3
0,4,4
0,5,5
0,6,6
0,7,7
0,8,8
0,9,9
1,0,10
1,1,11
1,2,12
1,3,13
1,4,14
1,5,15
1,6,16
1,7,17
1,8,18
1,9,19
2,0,20
2,1,21
2,2,22
2,3,23
3,0,24
3,1,25
3,2,26
3,3,27
4,0,28
4,1,29
4,2,30
4,3,31
5,0,32
5,1,33
5,2,34
5,3,35
6,0,36
6,1,37
6,2,38
6,3,39
7,0,40
7,1,41
7,2,42
7,3,43
8,0,44
8,1,45
8,2,46
8,3,47
8,4,48
9,0,49
9,1,50
9,2,51
9,3,52
9,4,53
10,0,54
10,1,55
10,2,56
10,3,57
10,4,58
11,0,59
11,1,60
11,2,61
11,3,62
11,4,63
12,0,64
12,1,65
12,2,66
12,3,67
12,4,68
13,0,69
13,1,70
13,2,71
13,3,72
13,4,73
