index,is_init,is_goal
0,False,False
1,False,False
2,False,False
3,False,False
4,False,False
5,False,False
6,True,False
7,False,True
8,False,False
9,False,False
10,False,False
11,False,False
12,False,False
13,True,False
14,False,True
15,False,False
16,False,False
17,False,False
18,False,False
19,False,False
20,False,False
21,False,False
22,False,False
23,False,False
24,False,False
25,False,False
26,True,False
27,False,False
28,False,False
29,False,True
30,False,False
31,False,False
32,False,False
33,False,False
34,True,False
35,False,False
36,False,False
37,True,False
38,False,False
39,False,False
40,False,False
41,False,False
42,False,False
43,False,False
44,True,False
45,True,False
46,False,False
47,False,False
48,False,False
49,True,False
50,False,False
51,False,False
52,True,False
53,False,False
54,False,False
