source,destination
1,31
2,39
2,48
3,77
2,57
0,5
3,86
2,66
3,95
1,15
1,24
1,33
2,41
10,109
3,70
2,50
3,79
2,59
0,7
3,88
4,96
1,17
1,26
1,35
8,105
2,43
11,110
3,72
2,52
0,0
3,81
2,61
3,90
1,10
1,19
1,28
1,37
9,106
2,45
3,74
2,54
0,2
3,83
6,100
13,115
3,92
1,12
12,113
1,21
1,30
2,38
3,67
2,47
3,76
2,56
3,85
3,94
1,14
1,23
1,32
2,40
10,108
3,69
2,49
3,78
3,87
7,103
1,16
1,25
8,104
2,42
3,71
3,80
3,89
1,9
2,63
4,97
1,18
5,98
11,111
3,73
3,82
13,114
0,4
1,11
2,65
1,20
9,107
3,75
6,101
2,58
0,6
1,13
1,34
3,68
2,51
7,102
2,60
0,8
1,27
1,36
2,44
2,53
0,1
2,62
3,91
12,112
1,29
2,46
2,55
0,3
3,84
2,64
3,93
5,99
1,22
