source,destination
35,143
18,72
35,152
24,97
10,43
36,181
35,161
36,190
34,138
35,170
3,13
36,199
22,90
36,208
2,11
32,131
15,60
35,145
18,74
35,154
24,99
7,28
28,115
11,44
35,163
36,183
36,192
30,121
17,69
3,15
35,172
36,201
5,21
29,116
15,62
8,32
35,147
27,109
36,176
35,156
7,30
25,100
11,46
35,165
36,185
36,194
30,123
17,71
0,0
36,203
5,23
23,93
37,211
29,118
35,140
8,34
35,149
27,111
10,40
36,178
35,158
25,102
35,167
20,81
6,27
36,187
36,196
0,2
4,18
36,205
23,95
32,128
12,49
16,65
35,142
35,151
24,96
10,42
28,112
14,58
35,160
36,180
36,189
34,137
20,83
3,12
36,198
22,89
26,105
13,53
32,130
1,5
16,67
35,144
18,73
9,37
35,153
28,114
36,182
36,191
30,120
17,68
3,14
21,84
34,139
36,200
22,91
26,107
13,55
35,174
15,61
1,7
19,77
35,146
18,75
27,108
9,39
31,124
36,175
36,184
11,45
6,24
36,193
30,122
38,212
21,86
23,92
37,210
15,63
33,133
19,79
2,8
8,33
35,148
27,110
31,126
36,177
36,186
11,47
20,80
6,26
4,17
35,169
23,94
36,207
33,135
16,64
2,10
35,141
8,35
12,51
36,179
14,57
20,82
24,98
35,162
4,19
13,52
26,104
35,171
32,129
1,4
5,20
36,209
16,66
9,36
28,113
14,59
35,155
7,29
35,164
26,106
13,54
35,173
17,70
36,202
1,6
19,76
5,22
29,117
9,38
35,157
21,85
7,31
25,101
35,166
36,195
0,1
36,204
33,132
19,78
29,119
12,48
31,125
35,150
6,25
10,41
38,213
35,159
21,87
4,16
25,103
34,136
35,168
36,188
36,197
0,3
22,88
36,206
33,134
2,9
12,50
31,127
14,56
