source,destination
4,55
7,81
10,98
5,65
0,5
3,40
1,15
4,48
6,75
4,57
2,32
7,83
10,100
5,67
0,7
3,42
9,92
1,17
4,50
6,77
2,25
4,59
2,34
7,85
5,60
0,0
0,9
3,44
6,70
1,19
4,52
2,27
7,78
5,62
0,2
3,37
1,12
1,21
8,91
4,54
2,29
7,80
10,97
5,64
1,14
1,23
2,31
7,82
10,99
5,66
1,22
1,16
2,24
9,94
2,33
10,101
5,68
0,11
1,18
8,88
3,46
2,26
9,96
6,72
2,35
5,61
0,4
1,20
3,39
8,90
2,28
6,74
4,56
5,63
0,6
1,13
3,41
2,30
4,49
6,76
4,58
7,84
0,8
3,43
9,93
6,69
4,51
7,86
0,1
0,10
3,36
8,87
3,45
9,95
6,71
4,53
7,79
0,3
3,38
8,89
3,47
6,73
