index,is_init,is_goal
0,False,False
1,False,False
2,True,False
3,True,False
4,False,False
5,False,False
6,True,False
7,False,False
8,False,False
9,True,False
10,False,False
11,False,False
12,False,False
13,False,False
14,False,True
15,False,False
16,False,False
17,False,False
18,False,False
19,False,False
20,False,False
21,False,False
22,False,False
23,False,False
24,False,False
25,False,False
26,True,False
27,True,False
28,False,False
29,False,False
30,True,False
31,True,False
32,False,False
33,False,False
34,True,False
35,True,False
36,False,False
37,False,False
38,True,False
