0,0,0
0,1,1
1,0,2
1,1,3
2,0,4
2,1,5
3,0,6
3,1,7
4,0,8
4,1,9
5,0,10
5,1,11
6,0,12
6,1,13
7,0,14
7,1,15
8,0,16
8,1,17
9,0,18
9,1,19
10,0,20
10,1,21
11,0,22
11,1,23
12,0,24
12,1,25
13,0,26
13,1,27
14,0,28
14,1,29
15,0,30
15,1,31
16,0,32
16,1,33
17,0,34
17,1,35
18,0,36
18,1,37
19,0,38
19,1,39
20,0,40
20,1,41
21,0,42
21,1,43
22,0,44
22,1,45
23,0,46
23,1,47
24,0,48
24,1,49
25,0,50
25,1,51
26,0,52
26,1,53
27,0,54
27,1,55
28,0,56
28,1,57
29,0,58
29,1,59
30,0,60
30,1,61
31,0,62
31,1,63
32,0,64
32,1,65
33,0,66
33,1,67
34,0,68
34,1,69
35,0,70
35,1,71
36,0,72
36,1,73
37,0,74
37,1,75
38,0,76
38,1,77
39,0,78
39,1,79
40,0,80
40,1,81
41,0,82
41,1,83
42,0,84
42,1,85
43,0,86
43,1,87
44,0,88
44,1,89
45,0,90
45,1,91
46,0,92
46,1,93
47,0,94
47,1,95
48,0,96
48,1,97
49,0,98
49,1,99
50,0,100
50,1,101
51,0,102
51,1,103
52,0,104
52,1,105
53,0,106
53,1,107
54,0,108
54,1,109
55,0,110
55,1,111
56,0,112
56,1,113
57,0,114
57,1,115
58,0,116
58,1,117
59,0,118
59,1,119
60,0,120
60,1,121
61,0,122
61,1,123
62,0,124
62,1,125
63,0,126
63,1,127
63,2,128
63,3,129
63,4,130
63,5,131
63,6,132
63,7,133
63,8,134
63,9,135
64,0,136
64,1,137
64,2,138
64,3,139
64,4,140
64,5,141
64,6,142
64,7,143
64,8,144
64,9,145
65,0,146
65,1,147
66,0,148
66,1,149
67,0,150
67,1,151
68,0,152
68,1,153
69,0,154
69,1,155
70,0,156
70,1,157
71,0,158
71,1,159
72,0,160
72,1,161
73,0,162
73,1,163
74,0,164
74,1,165
75,0,166
75,1,167
75,2,168
76,0,169
76,1,170
77,0,171
77,1,172
78,0,173
78,1,174
79,0,175
79,1,176
80,0,177
80,1,178
81,0,179
81,1,180
82,0,181
82,1,182
83,0,183
83,1,184
84,0,185
84,1,186
85,0,187
85,1,188
86,0,189
86,1,190
87,0,191
87,1,192
88,0,193
88,1,194
89,0,195
89,1,196
90,0,197
90,1,198
91,0,199
91,1,200
92,0,201
92,1,202
93,0,203
93,1,204
94,0,205
94,1,206
95,0,207
95,1,208
96,0,209
96,1,210
97,0,211
97,1,212
98,0,213
98,1,214
99,0,215
99,1,216
100,0,217
100,1,218
101,0,219
101,1,220
102,0,221
102,1,222
103,0,223
103,1,224
104,0,225
104,1,226
105,0,227
105,1,228
106,0,229
106,1,230
107,0,231
107,1,232
108,0,233
108,1,234
109,0,235
109,1,236
110,0,237
110,1,238
111,0,239
111,1,240
112,0,241
112,1,242
113,0,243
113,1,244
114,0,245
114,1,246
115,0,247
115,1,248
116,0,249
116,1,250
