source,destination
2,39
17,122
0,5
8,73
9,81
12,98
1,15
4,48
1,24
18,129
2,32
2,41
17,124
0,7
8,75
9,83
3,42
14,106
1,17
4,50
7,67
1,26
2,34
13,101
0,0
0,9
15,110
3,44
6,61
14,108
1,19
7,69
4,52
10,86
2,36
0,2
9,78
12,95
15,112
6,63
1,21
18,126
7,71
10,88
2,29
2,38
5,55
17,121
9,80
12,97
15,114
1,14
6,65
1,23
18,128
2,31
2,40
5,57
17,123
12,99
16,115
8,77
1,16
7,66
1,25
11,91
2,33
5,59
13,103
16,117
0,11
1,18
7,68
10,85
3,46
11,93
2,35
15,111
0,4
8,72
16,119
0,13
1,20
18,125
10,87
2,28
2,37
5,54
17,120
15,113
0,6
8,74
9,82
18,127
10,89
14,105
2,30
4,49
5,56
13,100
0,8
8,76
3,47
3,43
6,60
11,90
14,107
4,51
1,27
5,58
13,102
0,1
16,116
0,10
10,84
3,45
6,62
11,92
14,109
4,53
7,70
13,104
0,3
16,118
0,12
9,79
12,96
6,64
11,94
1,22
