0,0,0
0,1,1
0,2,2
0,3,3
0,4,4
0,5,5
0,6,6
0,7,7
0,8,8
0,9,9
0,10,10
0,11,11
0,12,12
0,13,13
1,0,14
1,1,15
1,2,16
1,3,17
1,4,18
1,5,19
1,6,20
1,7,21
1,8,22
1,9,23
1,10,24
1,11,25
1,12,26
1,13,27
2,0,28
2,1,29
2,2,30
2,3,31
2,4,32
2,5,33
2,6,34
2,7,35
2,8,36
2,9,37
2,10,38
2,11,39
2,12,40
2,13,41
3,0,42
3,1,43
3,2,44
3,3,45
3,4,46
3,5,47
4,0,48
4,1,49
4,2,50
4,3,51
4,4,52
4,5,53
5,0,54
5,1,55
5,2,56
5,3,57
5,4,58
5,5,59
6,0,60
6,1,61
6,2,62
6,3,63
6,4,64
6,5,65
7,0,66
7,1,67
7,2,68
7,3,69
7,4,70
7,5,71
8,0,72
8,1,73
8,2,74
8,3,75
8,4,76
8,5,77
9,0,78
9,1,79
9,2,80
9,3,81
9,4,82
9,5,83
10,0,84
10,1,85
10,2,86
10,3,87
10,4,88
10,5,89
11,0,90
11,1,91
11,2,92
11,3,93
11,4,94
12,0,95
12,1,96
12,2,97
12,3,98
12,4,99
13,0,100
13,1,101
13,2,102
13,3,103
13,4,104
14,0,105
14,1,106
14,2,107
14,3,108
14,4,109
15,0,110
15,1,111
15,2,112
15,3,113
15,4,114
16,0,115
16,1,116
16,2,117
16,3,118
16,4,119
17,0,120
17,1,121
17,2,122
17,3,123
17,4,124
18,0,125
18,1,126
18,2,127
18,3,128
18,4,129
