source,destination
4,55
4,64
5,65
0,5
3,22
8,82
4,30
4,39
4,48
4,57
10,91
5,67
4,32
1,8
4,41
4,50
4,59
7,76
10,93
5,69
0,0
4,25
4,34
9,85
1,10
4,43
6,70
4,52
4,61
7,78
0,2
3,19
4,27
4,36
4,45
4,54
11,96
3,21
4,29
4,38
8,84
2,13
4,47
10,90
11,98
5,66
3,23
4,31
1,7
4,40
2,15
7,75
10,92
5,68
4,24
4,33
1,9
2,17
9,87
10,94
6,72
4,63
3,18
4,26
0,4
4,35
1,11
8,81
9,89
11,95
6,74
4,56
4,28
8,83
2,12
4,49
11,97
4,58
1,6
2,14
4,42
4,51
11,99
4,60
7,77
9,88
0,1
2,16
9,86
4,44
6,71
4,53
4,62
7,79
0,3
3,20
8,80
4,37
4,46
6,73
