source,destination
4,55
1,31
7,81
2,39
10,107
5,65
11,115
0,5
0,14
3,49
9,99
12,116
15,133
6,75
1,24
4,57
1,33
7,83
2,41
10,109
5,67
0,7
17,142
0,16
1,17
12,118
15,135
1,26
6,77
4,59
8,96
2,34
7,85
5,69
0,0
0,9
17,144
13,122
3,44
6,70
1,19
4,52
12,120
16,136
1,28
2,36
7,87
5,62
11,112
14,129
0,2
13,124
1,21
8,91
4,54
16,138
1,30
7,80
2,38
10,106
5,64
11,114
15,131
15,132
1,23
8,93
16,140
1,32
3,51
7,82
9,101
2,40
10,108
5,66
1,22
15,134
1,25
8,95
9,103
2,42
14,126
5,68
13,121
0,11
1,18
8,88
3,46
6,72
2,35
9,105
5,61
11,111
14,128
0,4
13,123
0,13
1,20
8,90
16,137
3,48
9,98
6,74
2,37
4,56
5,63
11,113
14,130
0,6
13,125
17,141
0,15
8,92
16,139
3,50
9,100
12,117
6,76
4,58
7,84
10,110
0,8
17,143
3,43
8,94
9,102
12,119
1,27
6,78
4,60
7,86
0,1
0,10
17,145
3,45
6,71
4,53
9,104
1,29
7,79
14,127
0,3
0,12
8,89
3,47
9,97
6,73
