index,is_init,is_goal
0,True,False
1,False,False
2,False,False
3,True,False
4,True,False
5,False,False
6,False,False
7,True,False
8,False,False
9,True,False
10,True,False
11,False,False
12,False,False
13,False,False
14,False,False
15,False,False
16,False,True
17,True,False
18,False,False
19,False,False
20,False,False
21,False,True
22,False,False
23,True,False
24,False,False
25,False,False
26,False,False
27,True,False
28,False,False
29,False,False
30,False,False
31,True,False
32,False,False
33,False,False
34,False,False
35,False,False
36,False,False
37,False,False
38,False,False
39,True,True
40,False,False
41,False,False
