source,destination
7,72
12,123
7,81
3,13
2,11
4,30
6,57
5,37
6,66
7,74
7,83
10,118
3,15
4,23
6,50
4,32
6,59
5,39
7,67
8,96
7,76
9,113
0,0
4,25
6,52
6,61
7,69
8,98
7,78
9,106
9,115
0,2
11,121
4,18
4,27
6,54
13,124
6,63
8,91
7,71
8,100
5,46
7,80
9,108
3,12
9,117
4,20
4,29
1,5
6,56
6,65
8,84
8,93
7,73
5,48
7,82
9,101
9,110
3,14
4,22
4,31
1,7
6,58
8,86
8,95
7,75
5,41
9,103
9,112
14,126
4,24
6,51
2,8
8,88
5,34
7,68
8,97
5,43
9,105
12,122
9,114
11,120
4,17
4,26
2,10
8,90
5,36
8,99
5,45
9,107
9,116
4,19
4,28
1,4
13,125
8,92
5,38
5,47
9,109
4,21
10,119
1,6
8,85
6,60
5,40
8,94
5,49
9,102
7,77
9,111
0,1
6,53
5,33
8,87
6,62
5,42
7,70
9,104
7,79
14,127
4,16
0,3
2,9
6,55
5,35
8,89
6,64
5,44
