source,destination
6,82
2,39
4,73
5,74
1,15
3,49
1,24
2,32
2,41
5,76
1,8
1,17
2,25
2,34
7,85
2,43
0,0
5,78
1,10
1,19
2,27
2,36
7,87
3,65
2,45
0,2
1,3
1,12
1,21
8,91
2,29
3,58
2,38
3,67
1,5
1,14
1,23
8,93
3,51
2,31
3,60
2,40
5,75
1,22
1,7
1,16
9,94
3,53
2,33
3,62
2,42
6,79
4,70
5,77
1,9
1,18
2,26
9,96
3,55
2,35
3,64
6,81
4,72
1,11
1,20
8,90
3,48
2,28
9,98
3,57
2,37
3,66
6,83
1,4
1,13
8,92
3,50
2,30
3,59
3,68
7,84
1,6
3,52
3,61
4,69
7,86
2,44
0,1
9,95
3,54
3,63
6,80
4,71
7,88
2,46
8,89
3,47
9,97
3,56
