source,destination
27,105
29,139
21,80
33,219
28,122
22,81
11,60
0,5
3,22
32,195
31,175
32,204
31,184
29,132
12,61
18,74
27,107
29,141
33,212
8,48
33,221
28,115
9,56
28,124
6,41
19,75
5,30
31,168
30,148
32,188
1,8
32,197
31,177
16,70
27,100
29,134
33,205
27,109
26,89
33,214
8,50
33,223
28,117
28,126
17,71
0,0
23,84
4,25
5,32
31,170
32,190
1,10
32,199
31,179
27,93
24,85
27,102
33,207
33,216
30,162
28,110
28,119
14,65
10,58
28,128
0,2
3,19
6,36
4,27
7,44
32,192
31,172
32,201
27,95
27,104
30,155
33,209
33,218
30,164
28,112
9,53
28,121
11,59
3,21
6,38
4,29
7,46
32,194
31,174
15,68
32,203
2,13
27,97
18,73
27,106
30,157
25,88
33,211
8,47
30,166
28,114
33,220
29,143
9,55
28,123
22,82
3,23
6,40
32,187
31,167
13,64
1,7
32,196
16,69
2,15
27,99
30,150
27,108
30,159
33,213
8,49
29,136
28,116
33,222
20,78
29,145
28,125
23,83
4,24
32,189
1,9
32,198
27,92
2,17
5,34
27,101
30,152
33,206
31,181
29,129
30,161
33,215
29,138
28,118
21,79
28,127
29,147
3,18
4,26
7,43
0,4
32,191
1,11
32,200
27,94
27,103
30,154
33,208
31,183
29,131
28,111
30,163
33,217
29,140
9,52
14,66
28,120
6,37
4,28
7,45
32,193
2,12
27,96
31,176
30,156
25,87
33,210
31,185
29,133
12,62
28,113
30,165
29,142
9,54
6,39
32,186
13,63
1,6
19,76
2,14
5,31
27,98
30,149
31,169
31,178
30,158
29,135
20,77
29,144
26,90
8,51
10,57
17,72
0,1
27,91
2,16
5,33
30,151
31,171
31,180
30,160
24,86
29,137
29,146
7,42
0,3
3,20
5,35
31,173
30,153
15,67
32,202
31,182
29,130
