source,destination
4,55
7,81
10,98
5,65
0,5
3,40
12,107
1,15
4,48
14,113
6,75
4,57
2,32
7,83
10,100
5,67
0,7
15,117
3,42
1,17
4,50
14,115
6,77
2,25
4,59
2,34
7,85
11,101
5,60
5,69
0,0
0,9
3,44
1,19
4,52
2,27
11,103
5,62
5,71
0,2
3,37
1,12
1,21
8,91
4,54
2,29
7,80
10,97
5,64
12,106
1,14
1,23
2,31
7,82
10,99
5,66
13,110
1,22
15,116
1,16
8,86
2,24
9,94
2,33
5,68
13,112
15,118
0,11
1,18
8,88
3,46
2,26
9,96
6,72
2,35
11,102
5,61
5,70
0,4
1,20
3,39
8,90
2,28
6,74
4,56
11,104
5,63
0,6
1,13
3,41
8,92
12,108
2,30
4,49
14,114
6,76
4,58
7,84
13,109
0,8
3,43
9,93
4,51
6,78
13,111
0,1
0,10
3,36
8,87
3,45
9,95
4,53
7,79
0,3
3,38
8,89
12,105
3,47
6,73
