source,destination
41,113
44,118
31,93
0,5
3,22
4,30
15,60
48,127
32,94
21,73
42,114
22,74
7,37
11,53
3,24
39,108
28,87
46,123
1,8
49,128
12,54
18,67
8,41
35,101
0,0
6,34
19,68
3,26
5,32
1,10
16,63
26,82
33,97
8,43
10,49
17,64
23,77
0,2
6,36
51,132
40,111
1,12
24,78
30,91
2,20
9,44
14,58
47,125
10,51
31,92
3,21
38,107
4,29
45,121
9,46
11,52
29,88
3,23
7,39
46,122
52,135
15,61
1,7
18,66
2,15
36,102
25,81
8,40
22,75
43,116
3,25
50,131
13,57
1,9
16,62
34,98
2,17
8,42
20,71
23,76
41,112
6,35
0,4
27,85
1,11
30,90
2,19
48,126
37,105
21,72
38,106
44,119
4,28
0,6
1,13
28,86
45,120
9,45
14,59
32,95
35,100
42,115
7,38
52,134
39,109
2,14
5,31
25,80
49,129
12,55
9,47
33,96
29,89
10,48
50,130
13,56
0,1
19,69
3,27
40,110
2,16
5,33
36,103
20,70
26,83
47,124
10,50
43,117
17,65
0,3
27,84
34,99
51,133
2,18
37,104
24,79
