source,destination
4,55
5,65
0,5
9,81
3,40
11,87
1,15
4,48
4,57
7,74
2,32
0,7
12,91
14,97
3,42
1,17
6,68
4,50
2,25
4,59
7,76
2,34
5,60
0,0
0,9
12,93
14,99
3,44
6,70
1,19
4,52
10,86
2,27
13,94
5,62
0,2
3,37
1,12
1,21
4,54
2,29
5,64
9,80
1,14
1,23
11,89
2,31
5,66
1,22
8,77
1,16
10,83
7,75
2,24
2,33
12,92
0,11
8,79
1,18
10,85
3,46
2,26
6,72
2,35
5,61
13,96
0,4
1,20
3,39
2,28
4,56
5,63
0,6
1,13
9,82
3,41
11,88
6,67
2,30
4,49
4,58
0,8
14,98
3,43
11,90
6,69
4,51
0,1
0,10
8,78
3,36
10,84
3,45
6,71
4,53
13,95
0,3
3,38
3,47
6,73
