0,0,0
0,1,1
0,2,2
0,3,3
0,4,4
0,5,5
0,6,6
0,7,7
0,8,8
0,9,9
0,10,10
0,11,11
0,12,12
1,0,13
1,1,14
1,2,15
1,3,16
1,4,17
1,5,18
1,6,19
1,7,20
1,8,21
1,9,22
1,10,23
1,11,24
1,12,25
2,0,26
2,1,27
2,2,28
3,0,29
3,1,30
3,2,31
4,0,32
4,1,33
4,2,34
5,0,35
5,1,36
5,2,37
6,0,38
6,1,39
6,2,40
7,0,41
7,1,42
7,2,43
8,0,44
8,1,45
9,0,46
9,1,47
10,0,48
10,1,49
11,0,50
11,1,51
12,0,52
12,1,53
13,0,54
13,1,55
14,0,56
14,1,57
15,0,58
15,1,59
16,0,60
16,1,61
17,0,62
17,1,63
18,0,64
18,1,65
19,0,66
19,1,67
20,0,68
20,1,69
21,0,70
21,1,71
22,0,72
22,1,73
23,0,74
23,1,75
24,0,76
24,1,77
25,0,78
25,1,79
