source,destination
1,31
8,110
2,39
4,73
2,48
0,5
0,14
5,92
1,24
1,33
8,112
2,41
2,50
0,7
5,85
0,16
5,94
1,26
1,35
2,43
2,52
0,0
0,9
5,87
5,96
1,19
1,28
2,36
3,65
2,45
0,2
6,100
4,82
5,89
7,108
1,21
1,30
3,58
2,38
8,109
3,67
2,47
4,75
6,102
1,23
1,32
3,60
2,40
8,111
2,49
4,77
1,22
5,84
1,25
3,62
2,42
8,113
4,70
4,79
7,105
0,11
1,18
5,98
3,55
3,64
4,72
6,99
4,81
7,107
0,4
0,13
1,20
5,91
3,57
2,37
3,66
4,74
6,101
4,83
0,6
0,15
5,93
3,59
1,34
3,68
4,76
6,103
2,51
0,8
5,86
0,17
5,95
1,27
3,61
4,69
2,44
4,78
2,53
0,1
7,104
0,10
5,88
5,97
3,54
1,29
3,63
4,71
2,46
4,80
7,106
0,3
0,12
5,90
3,56
