source,destination
7,81
13,97
8,82
2,11
5,28
6,57
5,37
6,66
6,75
13,99
3,15
4,23
5,30
1,8
5,39
6,59
6,68
6,77
0,0
3,17
6,52
5,32
9,85
6,61
6,70
0,2
3,19
5,25
12,95
6,54
6,63
10,88
5,46
7,80
4,20
1,5
6,56
6,65
8,84
2,13
10,90
5,48
4,22
1,7
6,58
5,41
11,91
5,50
3,16
4,24
1,9
5,34
9,87
5,43
11,93
6,72
3,18
12,94
0,4
2,10
5,27
5,36
5,45
6,74
13,98
8,83
2,12
5,29
5,38
10,89
6,67
5,47
6,76
4,21
1,6
2,14
5,31
6,60
5,40
6,69
5,49
6,78
0,1
6,53
5,33
9,86
6,62
5,42
11,92
6,71
5,51
7,79
0,3
5,26
12,96
6,55
5,35
6,64
5,44
6,73
