source,destination
11,158
1,31
7,136
1,40
2,48
3,77
2,57
0,5
0,14
4,94
6,121
5,101
6,130
1,24
1,33
7,138
10,155
1,42
3,70
2,50
3,79
2,59
0,7
0,16
4,87
4,96
9,147
6,123
5,103
6,132
1,26
1,35
7,140
1,44
3,72
2,52
0,0
3,81
2,61
0,9
4,89
4,98
9,149
6,125
6,134
1,28
1,37
5,117
3,65
3,74
2,54
0,2
4,82
4,91
6,118
6,127
1,30
10,152
1,39
5,110
11,160
3,67
2,47
3,76
2,56
4,84
4,93
6,120
6,129
1,23
1,32
7,137
10,154
5,112
3,69
2,49
3,78
4,86
4,95
6,122
8,141
0,18
1,25
5,105
7,139
5,114
3,71
3,80
4,88
2,63
0,11
4,97
8,143
0,20
5,107
11,157
5,116
3,64
3,73
4,90
0,4
4,99
0,13
8,145
0,22
5,100
10,151
5,109
11,159
3,66
1,41
3,75
4,83
2,58
0,6
4,92
0,15
9,146
5,102
10,153
6,131
5,111
1,34
3,68
1,43
2,51
4,85
2,60
0,8
0,17
9,148
6,124
5,104
6,133
5,113
1,27
1,36
1,45
2,53
0,1
2,62
0,10
8,142
0,19
9,150
6,126
5,106
11,156
6,135
5,115
1,29
1,38
2,46
2,55
0,3
0,12
8,144
0,21
6,119
6,128
5,108
