index,is_in_good_operators
0,True
1,True
2,False
3,False
4,True
5,True
6,True
7,True
8,True
9,False
10,True
11,True
12,True
13,True
14,True
15,True
16,True
17,True
18,True
19,True
20,False
21,False
22,False
23,False
24,False
25,False
26,False
27,False
28,False
29,False
30,False
31,False
32,False
33,False
34,False
35,False
36,False
37,False
38,False
39,False
40,True
41,False
42,True
43,True
44,True
45,True
46,True
47,True
48,True
49,True
50,True
51,True
52,False
53,False
54,False
55,False
56,True
57,False
58,True
59,True
60,True
61,True
62,True
63,True
64,True
65,True
66,True
67,True
68,False
69,False
70,False
71,False
72,False
73,False
74,True
75,True
76,True
77,True
78,True
79,True
80,True
81,True
82,True
83,True
84,False
85,False
86,False
87,False
88,False
89,False
90,False
91,False
92,False
93,False
94,False
95,False
96,False
97,False
98,False
99,False
100,False
101,False
102,False
103,False
104,True
105,True
106,True
107,True
108,True
109,True
110,True
111,True
112,True
113,True
114,False
115,False
116,False
117,False
118,False
119,False
120,True
121,True
122,True
123,True
124,True
125,True
126,True
127,True
128,True
129,False
130,False
131,False
132,False
133,False
134,False
135,False
136,False
137,False
138,False
139,False
140,False
141,False
142,False
143,False
144,False
145,False
146,False
147,False
148,False
149,False
150,False
151,False
152,False
153,False
154,False
155,False
156,False
157,False
158,False
159,False
160,False
161,False
162,False
163,False
164,False
165,False
166,False
167,False
168,False
169,False
170,False
171,False
172,False
173,False
174,False
175,False
176,False
177,False
178,False
179,False
180,False
181,False
182,False
183,False
184,False
185,False
186,False
187,False
188,False
189,False
190,False
191,False
192,False
193,False
194,False
195,False
196,False
197,False
198,False
199,False
200,False
201,False
202,False
203,False
204,False
205,False
206,False
207,False
208,False
209,False
210,False
211,False
212,False
213,False
214,False
215,False
216,False
217,False
218,False
219,False
220,False
221,False
222,False
223,False
224,False
225,False
226,False
227,False
228,False
229,False
230,False
231,False
232,False
233,False
234,False
235,False
236,False
237,False
238,False
239,False
240,False
241,False
242,False
243,False
244,False
245,False
246,False
247,False
248,False
249,False
250,False
251,False
252,False
253,False
254,False
255,False
256,False
257,False
258,False
259,False
260,False
261,True
262,False
263,False
264,False
265,True
266,True
267,False
268,True
269,False
270,False
271,True
272,True
273,False
274,False
275,True
276,False
277,True
278,True
279,False
280,False
281,True
282,True
283,False
284,True
285,False
286,False
287,True
288,True
289,False
290,False
291,True
292,False
293,False
294,True
295,False
296,False
297,False
298,False
299,False
300,False
301,False
302,False
303,False
304,False
305,False
306,False
307,False
308,False
309,False
310,False
311,False
312,False
313,False
314,False
315,False
316,False
317,False
318,False
319,False
320,False
321,False
322,False
323,False
324,False
325,True
326,False
327,False
328,False
329,True
330,True
331,False
332,True
333,False
334,False
335,True
336,True
337,False
338,False
339,True
340,False
341,True
342,True
343,False
344,False
345,True
346,True
347,False
348,True
349,False
350,False
351,True
352,True
353,False
354,False
355,True
356,False
357,True
358,False
359,False
360,False
361,True
362,True
363,False
364,True
365,False
366,False
367,True
368,True
369,False
370,False
371,True
372,False
373,True
374,True
375,False
376,False
377,True
378,True
379,False
380,True
381,False
382,False
383,True
384,True
385,False
386,False
387,True
388,False
389,False
390,True
391,True
392,True
393,True
394,True
395,True
396,True
397,True
398,True
399,True
400,False
401,False
402,False
403,False
404,False
405,False
406,False
407,False
408,False
409,False
410,False
411,False
412,False
413,False
414,False
415,False
416,False
417,False
418,False
419,False
420,True
421,True
422,True
423,True
424,True
425,True
426,True
427,True
428,True
429,True
430,False
431,False
432,False
433,False
434,False
435,True
436,True
437,True
438,True
439,True
440,True
441,True
442,True
443,True
444,True
445,False
446,False
447,False
448,False
449,False
450,False
451,True
452,True
453,True
454,True
455,True
456,True
457,True
458,True
459,True
460,False
461,False
462,False
463,False
464,False
465,False
466,False
467,False
468,False
469,False
470,False
471,False
472,False
473,False
474,False
475,False
476,False
477,False
478,False
479,False
480,False
481,False
482,False
483,False
484,True
485,True
486,True
487,True
488,True
489,True
490,True
491,True
492,False
493,False
494,False
495,False
496,False
497,False
498,False
499,False
500,True
501,True
502,True
503,True
504,True
505,True
506,True
507,True
508,False
509,False
510,False
511,False
