source,destination
6,82
6,91
8,110
5,65
3,13
10,116
5,74
3,22
11,124
3,31
4,39
4,48
6,84
5,67
3,15
7,101
10,118
5,76
3,24
4,32
4,41
4,50
5,60
9,113
5,69
0,0
3,17
10,120
6,98
3,26
4,34
4,43
4,52
8,107
5,62
3,10
9,115
5,71
0,2
3,19
11,121
6,100
3,28
1,3
4,36
4,45
4,54
8,109
5,55
5,64
3,12
6,93
5,73
3,21
11,123
3,30
1,5
4,38
4,47
5,57
6,86
5,66
3,14
6,95
5,75
3,23
11,125
7,103
2,6
4,40
6,79
5,59
9,112
6,88
5,68
3,16
6,97
5,77
3,25
7,105
4,33
2,8
8,106
6,81
5,61
3,9
9,114
6,90
5,70
3,18
6,99
4,35
8,108
6,83
5,63
3,11
6,92
10,117
1,4
4,49
5,56
6,85
6,94
7,102
10,119
4,42
4,51
6,78
5,58
9,111
6,87
6,96
7,104
0,1
3,27
2,7
4,44
4,53
6,80
6,89
5,72
3,20
11,122
3,29
4,37
4,46
