source,destination
45,138
11,60
0,5
55,157
29,105
3,31
5,37
46,139
1,15
52,152
16,77
18,83
8,48
36,119
25,98
53,153
42,132
0,7
6,41
22,92
13,65
43,133
5,39
50,148
1,17
60,167
16,79
2,25
49,146
8,50
33,113
10,56
14,72
20,88
0,0
0,9
6,43
23,93
56,160
4,34
13,67
40,127
15,73
58,163
27,102
2,27
30,107
37,122
9,51
47,141
0,2
21,89
54,156
17,82
7,44
4,36
38,123
1,12
44,136
51,150
15,75
2,20
28,103
2,29
24,96
9,53
45,137
11,59
32,112
3,30
35,117
7,46
31,110
1,14
52,151
59,166
2,22
39,126
12,63
25,97
14,69
11,61
6,40
22,91
29,106
50,147
1,16
19,86
16,78
2,24
36,120
8,49
57,161
14,71
20,87
26,100
6,42
4,33
13,66
43,134
1,18
27,101
16,80
2,26
34,116
37,121
23,94
41,130
0,4
4,35
13,68
1,11
44,135
2,19
2,28
30,108
48,144
9,52
32,111
21,90
7,45
42,131
0,6
55,158
1,13
3,32
59,165
5,38
2,21
39,125
28,104
46,140
12,62
49,145
9,54
18,84
10,55
35,118
7,47
53,154
0,8
56,159
19,85
2,23
12,64
60,168
14,70
26,99
33,114
10,57
0,1
54,155
17,81
0,10
34,115
51,149
40,128
15,74
58,164
24,95
57,162
41,129
11,58
47,142
0,3
31,109
38,124
15,76
48,143
