source,destination
6,82
5,65
3,13
3,22
2,11
12,98
4,39
4,48
6,75
6,84
5,67
3,15
3,24
4,32
4,41
9,92
6,77
13,101
5,60
0,0
3,17
3,26
4,34
4,43
6,70
10,95
5,53
5,62
0,2
3,19
3,28
4,36
4,45
8,91
11,96
5,55
5,64
3,12
3,21
3,30
1,5
4,38
4,47
5,57
6,86
5,66
3,14
3,23
4,31
12,99
1,7
4,40
5,50
6,79
5,59
5,68
3,16
3,25
4,33
2,8
10,94
6,72
5,52
6,81
5,61
3,18
7,89
4,35
2,10
8,90
14,103
6,74
5,54
6,83
5,63
1,4
4,49
11,97
6,76
5,56
6,85
13,100
1,6
4,42
9,93
6,69
6,78
5,58
6,87
0,1
3,27
4,44
6,71
5,51
6,80
7,88
0,3
3,20
3,29
2,9
4,37
14,102
4,46
6,73
