index,is_in_good_operators
0,True
1,False
2,True
3,True
4,True
5,False
6,True
7,True
8,False
9,True
10,False
11,False
12,True
13,False
14,False
15,True
16,False
17,False
18,True
19,False
20,False
21,True
22,False
23,False
24,True
25,False
26,False
27,True
28,False
29,True
30,False
31,False
32,False
33,True
34,False
35,False
36,True
37,True
38,False
39,False
40,False
41,False
42,True
43,True
44,True
45,False
46,True
47,False
48,True
49,False
50,True
51,False
52,False
53,False
54,True
55,True
56,False
57,False
58,False
59,True
60,False
61,True
62,True
63,False
64,False
65,False
66,True
67,False
68,False
69,True
70,True
71,True
72,True
73,True
74,True
75,False
76,True
77,False
78,False
79,False
80,True
81,False
82,True
83,True
84,False
85,True
86,False
87,False
88,False
89,False
90,False
91,False
92,False
93,False
94,False
95,False
96,False
97,False
98,False
99,True
100,True
101,True
102,True
103,True
104,True
105,True
106,False
107,True
108,False
109,True
110,False
111,True
112,False
113,False
114,False
115,False
116,False
117,False
118,False
119,False
120,False
121,False
122,False
123,False
124,False
