index,is_init,is_goal
0,True,False
1,False,False
2,True,False
3,False,False
4,False,False
5,True,False
6,True,False
7,False,False
8,False,False
9,True,False
10,True,False
11,False,False
12,False,False
13,False,False
14,False,False
15,True,False
16,False,False
17,False,False
18,False,False
19,False,False
20,False,False
21,False,False
22,False,False
23,True,False
24,False,False
25,False,False
26,False,False
27,False,False
28,False,True
29,True,False
30,False,False
31,False,True
32,True,False
33,False,False
34,False,False
35,False,False
36,False,False
37,False,False
38,False,False
39,False,False
40,False,False
41,True,False
