source,destination
4,64
6,91
8,110
2,39
7,99
5,74
0,5
5,83
1,15
3,49
1,24
4,57
6,84
2,32
4,66
8,112
2,41
7,101
5,76
0,7
3,42
1,17
1,26
4,59
2,34
9,113
0,0
5,78
0,9
3,44
1,19
4,61
2,36
9,115
5,71
0,2
5,80
1,21
2,29
8,109
2,38
9,117
6,93
5,73
5,82
1,14
1,23
3,51
2,31
8,111
2,40
6,86
4,68
6,95
5,75
7,103
1,16
1,25
3,53
2,33
6,88
5,77
7,96
7,105
0,11
1,18
3,46
3,55
2,35
4,63
9,114
6,90
5,70
7,98
7,107
0,4
0,13
1,20
3,48
2,28
8,108
2,37
4,56
4,65
9,116
6,92
7,100
0,6
3,50
2,30
4,58
6,85
4,67
6,94
7,102
0,8
3,43
3,52
1,27
4,60
6,87
4,69
7,104
0,1
5,79
0,10
3,45
3,54
4,62
6,89
7,97
5,72
0,3
7,106
5,81
0,12
3,47
1,22
